"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"SKYLINE SOLUTIONS INC","018156V","24 Jul 2020","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=D%2baIzI6jJ%2fDSLIZzJk4tNQ%3d%3d","2024-04-28"
"SUN VENTURE (IOM) GLOBAL FIXED INCOME LIMITED","018261V","14 Sep 2020","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=v%2bAN%2fTOQmlnAImuL%2fYzazA%3d%3d","2024-04-28"
"BRUTHEN LP INC","000629P","14 Sep 2020","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rAlm78HRA4YDz3zcLNk0xA%3d%3d","2024-04-28"
"Universum Partnership I (Seafood Souq) Inc","000630P","17 Sep 2020","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rjLp9xD9jBwSB5icNQ10Fw%3d%3d","2024-04-28"
"Asmund Real Estate Inc","018319V","12 Oct 2020","Discontinued","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qY2NmIYBO0IgBvhXGNXdkQ%3d%3d","2024-04-28"
"Lysander Residence Inc","018323V","12 Oct 2020","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9PnhQ2y2oZCrXNLYyiBHZQ%3d%3d","2024-04-28"
"STACUITY INC","018332V","14 Oct 2020","De-Registered","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=b0j7lDRJ5QujZUY5JCr%2flw%3d%3d","2024-04-28"
"Advencap Holdings LP Inc","000632P","4 Dec 2020","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6ftP2ONreiRRwuegMjK1LQ%3d%3d","2024-04-28"
"WorkCo IOM Inc","018523V","10 Dec 2020","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ybi9QFBcKVyiFCBxs3ZvKA%3d%3d","2024-04-28"
"Universum Partnership II (Pupil) Inc","000634P","18 Dec 2020","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2AIUma6GYmp%2bsA1rwRbVBg%3d%3d","2024-04-28"
"Aerial Navigation Partners LP INC.","000635P","21 Jan 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kyJ%2bZk1owparg1P%2bmRsuSQ%3d%3d","2024-04-28"
"Steadfast Partnership LP INC","000636P","27 Jan 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4ecMx5fHJ6%2bO%2bw24yUCIkg%3d%3d","2024-04-28"
"Athos LP Inc.","000637P","12 Feb 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wkcsrIPsJvEsWC8fPrMLNg%3d%3d","2024-04-28"
"GPHRO LP Inc","000638P","16 Feb 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UBLecSJelYZD7UnTQ7%2br%2bQ%3d%3d","2024-04-28"
"Inception Yachting Limited","018697V","22 Feb 2021","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8Nui3HUV0P3QW2XNlEEFTA%3d%3d","2024-04-28"
"Inception Yachting LP Inc.","000639P","24 Feb 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=WBU28CMRP656Jic8m0APOQ%3d%3d","2024-04-28"
"Green Sail Partnership LP INC","000640P","25 Feb 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=huIOK7PmIqNRyxbCLTwiuQ%3d%3d","2024-04-28"
"Marbriel Inc.","018962V","20 May 2021","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GBm2JyqwjvcVs0WAp4UNAA%3d%3d","2024-04-28"
"Alvarium Tide LP INC","000643P","24 May 2021","Ceased","Limited Partnership","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nBfJcWu%2fCAfqg%2bqbnPcasg%3d%3d","2024-04-28"
"Stonehenge Maritime LP Inc","000644P","24 May 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=96AzC%2fsLXLqHINHa82pjWQ%3d%3d","2024-04-28"
"000643P Inc","000643P","24 May 2021","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nBfJcWu%2fCAfqg%2bqbnPcasg%3d%3d","2024-04-28"
"Karma Cruising LP Inc.","000646P","27 May 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SjuTc7Vrht4zAU8jXmAkHA%3d%3d","2024-04-28"
"Incrypto Ventures Limited","019039V","14 Jun 2021","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Jw4DMn8tAZM27AxzU1K9HQ%3d%3d","2024-04-28"
"9445-4261 Quebec Inc","006423F","30 Jun 2021","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XUgjZw0wVn4GLXTpQwuLZQ%3d%3d","2024-04-28"
"Solaris Corporation Inc","019119V","12 Jul 2021","Struck Off","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3Li0OfshKlw7FuaUdIGfPw%3d%3d","2024-04-28"
"Solaris Research Inc","019136V","20 Jul 2021","Struck Off","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XdECeLhgZvjESs4oSAazSA%3d%3d","2024-04-28"
"Pilottown LP Inc.","000651P","23 Jul 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=X5Kcya4aKu%2bgsGcJcbYsDg%3d%3d","2024-04-28"
"Solaris Power Inc","019153V","26 Jul 2021","Struck Off","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MlurXEhhgPBb78gSneHjtQ%3d%3d","2024-04-28"
"Solaris Energy Inc","019153V","26 Jul 2021","Struck Off","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MlurXEhhgPBb78gSneHjtQ%3d%3d","2024-04-28"
"Solaris E-Sports Inc","019186V","4 Aug 2021","Struck Off","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NcRdkyG%2fkLI03p6m0KKnGA%3d%3d","2024-04-28"
"Chapter Four Inc Limited","134777C","1 Sep 2021","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9yi4f6qPY6dtdZicSOyK6A%3d%3d","2024-04-28"
"FP VENTURES ASP LP INC.","000655P","5 Oct 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HwLBFycwDpuE4hkZFP6wMQ%3d%3d","2024-04-28"
"Cambus Shipping LP Inc","000656P","8 Oct 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=aMMzTkHtBg%2bc3GHIUuUZyg%3d%3d","2024-04-28"
"Arbema Group 2 Inc","000657P","11 Oct 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jasJt8d4TYVHhDcweMFX%2bg%3d%3d","2024-04-28"
"SF Group Inc","000658P","27 Oct 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=erxjiXnKLzYsQ9pwY4t%2fVQ%3d%3d","2024-04-28"
"MH Income Solutions Limited","019458V","9 Nov 2021","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=7UUWCcXBvNS0zqKyHnyXAg%3d%3d","2024-04-28"
"Seven LP Inc","000660P","12 Nov 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=BpSiqdXUBfG9J7Xwj2czzA%3d%3d","2024-04-28"
"Halador Yachting Limited Partnership Incorporated","000662P","23 Nov 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QlZv%2bIVdEy7Yt9kXKfC6FA%3d%3d","2024-04-28"
"Poseidon Yachting Limited Partnership Inc","000663P","10 Dec 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NHDlSIYkaHdUK7kaLOLNlQ%3d%3d","2024-04-28"
"Lundy Enterprises LP Inc","000664P","16 Dec 2021","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=gouFl4FDqXmojBoYctupzg%3d%3d","2024-04-28"
"M Two Aviation LP Inc","000669P","10 Mar 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lJ%2bl5LLYuGSzdUB%2bJc9vPw%3d%3d","2024-04-28"
"Sunshot LP Inc","000670P","13 Apr 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fI51nPu5uAnP2tVV23ym4g%3d%3d","2024-04-28"
"The BPESA Advencap Sidecar LP Inc","000671P","25 Apr 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fNNrcr0%2beI2w%2ffB5Pm2Abg%3d%3d","2024-04-28"
"Ashley Northover Incorporation","029407B","5 May 2022","Ceased","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ju1ameHm8T%2fWnIiZL4xdWQ%3d%3d","2024-04-28"
"Design Ideas LP Incorporated","000673P","22 Jun 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=yaozcsyu4OvvxX7duAKoTQ%3d%3d","2024-04-28"
"IJMH LP Inc","000674P","28 Jun 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=J6pC2OypZOhJgAMrhZ1IXQ%3d%3d","2024-04-28"
"Seven Yachting LP Inc.","000675P","4 Jul 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=L%2buDf37w65ndkM%2f1%2f5oL2g%3d%3d","2024-04-28"
"Branton Yachting LP Inc","000676P","6 Jul 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2fCuZKW2pMJMz6n6Y6SzbQw%3d%3d","2024-04-28"
"Badger Holdings LP Inc","000677P","7 Jul 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1xwFaE3GEPZ%2byXQ6keyrrg%3d%3d","2024-04-28"
"FP VENTURES YUMI LP INC.","000679P","12 Jul 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GKPj5nHo5Be%2f9q6rQPQrXA%3d%3d","2024-04-28"
"AMBLERS CONSULTANTS LP INC","000682P","10 Aug 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ggh3v%2f2czqskpaVxC13Ehw%3d%3d","2024-04-28"
"MAVREK LP INC","000683P","7 Sep 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Bab4yC3nv5gCeDes2u5UOA%3d%3d","2024-04-28"
"Boundless Yachting Limited Partnership Inc","000684P","27 Sep 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=St8g35bzMQkX%2bZaHknwz0A%3d%3d","2024-04-28"
"Oak Inc","020400V","11 Oct 2022","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=829FV2TfOH87%2fR69Ishplg%3d%3d","2024-04-28"
"Pine Inc","020401V","11 Oct 2022","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=AjBUGDpYlP5K2CGUuL9uJw%3d%3d","2024-04-28"
"Blesshaven LP Inc","000685P","28 Oct 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=l3of474pXKYU0mp7GG0K%2bw%3d%3d","2024-04-28"
"Xquisite X5 LP Inc.","000686P","31 Oct 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=CcdvoI42fT%2b1vnilU0AEag%3d%3d","2024-04-28"
"TR 20 Cap LP Inc","000687P","21 Nov 2022","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dI1S6vx9qwK80IC35pTseg%3d%3d","2024-04-28"
"Culminant Inc","020674V","15 Feb 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=asK%2fTCdZWORWl4viyUq%2fSQ%3d%3d","2024-04-28"
"Bergvon LP Inc","000691P","1 Mar 2023","Live","Limited Partnership","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w0DYKOGVE9xTnmsBuT3MJw%3d%3d","2024-04-28"
"Besga LP Inc","000691P","1 Mar 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w0DYKOGVE9xTnmsBuT3MJw%3d%3d","2024-04-28"
"BPESA V Tract LP Inc","000692P","28 Mar 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hqerfZRhnw1Gca58BFAx%2fA%3d%3d","2024-04-28"
"Cara Cameron LP Inc","000694P","20 Apr 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=W323pKjHtux7HvR%2fRlUonw%3d%3d","2024-04-28"
"Zephyr Marine LP Inc","000695P","9 May 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bOWndCHOkmVUISB49tF0lA%3d%3d","2024-04-28"
"N45 IOM LP Inc.","000696P","12 May 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=F693sNkyKmy37iJjJMh8QA%3d%3d","2024-04-28"
"JAC Aviation LP INC","000698P","18 May 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Yk8kBKPAGCN1LQdxAIFkaA%3d%3d","2024-04-28"
"Sleipnir LP Incorporated","000699P","26 May 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vqKcdayKixSnXRSLqVgKvw%3d%3d","2024-04-28"
"Pepieli Aviation LP Inc","000700P","23 Jun 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NcvjUxjbiGduOg%2fLo3z%2bcw%3d%3d","2024-04-28"
"BPESA V Advencap India LP Inc","000701P","13 Jul 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=uwroOshX1VejstKyPfkXgA%3d%3d","2024-04-28"
"Wynwen Legal Consulting Inc","021041V","18 Jul 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wIZuluJ34Fj6eiNG0%2fs3iA%3d%3d","2024-04-28"
"InCompliance Limited","021057V","27 Jul 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=H%2b9Kq9XGXkF%2f1ZT0nBluEQ%3d%3d","2024-04-28"
"Canterbury Aviation 2 Limited Partnership Incorporated","000702P","22 Aug 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4We3ko%2fSi6yQ4y1fXGkLBQ%3d%3d","2024-04-28"
"Quay West Control Inc","021219V","13 Oct 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QjEt5hRM%2bPNvNpj%2bzYpEKA%3d%3d","2024-04-28"
"Athos II LP Inc","000703P","20 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=BFz1nhznvuHBC4cfz%2bq1lA%3d%3d","2024-04-28"
"DSWA 1 LIMITED PARTNERSHIP INCORPORATED","000704P","20 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dMcMseZ2FYfpbo3hnOyuPg%3d%3d","2024-04-28"
"DSWA 2 LIMITED PARTNERSHIP INCORPORATED","000705P","23 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=u1RaqRwx5mpTgq9HL5XAEg%3d%3d","2024-04-28"
"PABIS IOM LP Inc.","000706P","24 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=o4r9543vWxMGMdn7VLmLiA%3d%3d","2024-04-28"
"Saviate Limited Partnership Incorporated","000707P","27 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ue6sHj9ilf4c5OgcNDV%2bNg%3d%3d","2024-04-28"
"Etesian Yachting Limited Partnership Incorporated","000708P","30 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w0jVA8rwxFSOijc0jjRiLg%3d%3d","2024-04-28"
"Metis Group II Inc","000710P","14 Dec 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kDeW42LZifxl9WRR%2bGvF5A%3d%3d","2024-04-28"
"Paypump Holdings Incorporated","021434V","22 Dec 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lkBTwrDIM97QW99gTpJJEg%3d%3d","2024-04-28"
"All Stars (Feeder) LP Inc","000711P","20 Mar 2024","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dEn1D6w8BJRMOsRY%2f319uA%3d%3d","2024-04-28"
"Incognito Executive Travel","030418B","21 Mar 2024","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xA2wIhFWvi5QNiKZtMeayA%3d%3d","2024-04-28"
"Saviate Limited Partnership Incorporated","000707P","27 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ue6sHj9ilf4c5OgcNDV%2bNg%3d%3d","2024-04-28"
"Etesian Yachting Limited Partnership Incorporated","000708P","30 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w0jVA8rwxFSOijc0jjRiLg%3d%3d","2024-04-28"
"Metis Group II Inc","000710P","14 Dec 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kDeW42LZifxl9WRR%2bGvF5A%3d%3d","2024-04-28"
"Paypump Holdings Incorporated","021434V","22 Dec 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lkBTwrDIM97QW99gTpJJEg%3d%3d","2024-04-28"
"All Stars (Feeder) LP Inc","000711P","20 Mar 2024","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dEn1D6w8BJRMOsRY%2f319uA%3d%3d","2024-04-28"
"Incognito Executive Travel","030418B","21 Mar 2024","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xA2wIhFWvi5QNiKZtMeayA%3d%3d","2024-04-28"
"Saviate Limited Partnership Incorporated","000707P","27 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ue6sHj9ilf4c5OgcNDV%2bNg%3d%3d","2024-04-29"
"Etesian Yachting Limited Partnership Incorporated","000708P","30 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w0jVA8rwxFSOijc0jjRiLg%3d%3d","2024-04-29"
"Metis Group II Inc","000710P","14 Dec 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kDeW42LZifxl9WRR%2bGvF5A%3d%3d","2024-04-29"
"Paypump Holdings Incorporated","021434V","22 Dec 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lkBTwrDIM97QW99gTpJJEg%3d%3d","2024-04-29"
"All Stars (Feeder) LP Inc","000711P","20 Mar 2024","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dEn1D6w8BJRMOsRY%2f319uA%3d%3d","2024-04-29"
"PABIS IOM LP Inc.","000706P","24 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=o4r9543vWxMGMdn7VLmLiA%3d%3d","2024-04-29"
"Saviate Limited Partnership Incorporated","000707P","27 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ue6sHj9ilf4c5OgcNDV%2bNg%3d%3d","2024-04-29"
"Etesian Yachting Limited Partnership Incorporated","000708P","30 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w0jVA8rwxFSOijc0jjRiLg%3d%3d","2024-04-29"
"Metis Group II Inc","000710P","14 Dec 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kDeW42LZifxl9WRR%2bGvF5A%3d%3d","2024-04-29"
"Paypump Holdings Incorporated","021434V","22 Dec 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lkBTwrDIM97QW99gTpJJEg%3d%3d","2024-04-29"
"All Stars (Feeder) LP Inc","000711P","20 Mar 2024","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dEn1D6w8BJRMOsRY%2f319uA%3d%3d","2024-04-29"
"Incognito Executive Travel","030418B","21 Mar 2024","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xA2wIhFWvi5QNiKZtMeayA%3d%3d","2024-04-29"
"PABIS IOM LP Inc.","000706P","24 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=o4r9543vWxMGMdn7VLmLiA%3d%3d","2024-04-29"
"Saviate Limited Partnership Incorporated","000707P","27 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ue6sHj9ilf4c5OgcNDV%2bNg%3d%3d","2024-04-29"
"Etesian Yachting Limited Partnership Incorporated","000708P","30 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w0jVA8rwxFSOijc0jjRiLg%3d%3d","2024-04-29"
"Metis Group II Inc","000710P","14 Dec 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kDeW42LZifxl9WRR%2bGvF5A%3d%3d","2024-04-29"
"Paypump Holdings Incorporated","021434V","22 Dec 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lkBTwrDIM97QW99gTpJJEg%3d%3d","2024-04-29"
"All Stars (Feeder) LP Inc","000711P","20 Mar 2024","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dEn1D6w8BJRMOsRY%2f319uA%3d%3d","2024-04-29"
"Incognito Executive Travel","030418B","21 Mar 2024","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xA2wIhFWvi5QNiKZtMeayA%3d%3d","2024-04-29"
"PABIS IOM LP Inc.","000706P","24 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=o4r9543vWxMGMdn7VLmLiA%3d%3d","2024-04-29"
"Saviate Limited Partnership Incorporated","000707P","27 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ue6sHj9ilf4c5OgcNDV%2bNg%3d%3d","2024-04-29"
"Etesian Yachting Limited Partnership Incorporated","000708P","30 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w0jVA8rwxFSOijc0jjRiLg%3d%3d","2024-04-29"
"Metis Group II Inc","000710P","14 Dec 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kDeW42LZifxl9WRR%2bGvF5A%3d%3d","2024-04-29"
"Paypump Holdings Incorporated","021434V","22 Dec 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lkBTwrDIM97QW99gTpJJEg%3d%3d","2024-04-29"
"All Stars (Feeder) LP Inc","000711P","20 Mar 2024","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dEn1D6w8BJRMOsRY%2f319uA%3d%3d","2024-04-29"
"Incognito Executive Travel","030418B","21 Mar 2024","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xA2wIhFWvi5QNiKZtMeayA%3d%3d","2024-04-29"
"PABIS IOM LP Inc.","000706P","24 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=o4r9543vWxMGMdn7VLmLiA%3d%3d","2024-04-30"
"Saviate Limited Partnership Incorporated","000707P","27 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ue6sHj9ilf4c5OgcNDV%2bNg%3d%3d","2024-04-30"
"Etesian Yachting Limited Partnership Incorporated","000708P","30 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w0jVA8rwxFSOijc0jjRiLg%3d%3d","2024-04-30"
"Metis Group II Inc","000710P","14 Dec 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kDeW42LZifxl9WRR%2bGvF5A%3d%3d","2024-04-30"
"Paypump Holdings Incorporated","021434V","22 Dec 2023","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lkBTwrDIM97QW99gTpJJEg%3d%3d","2024-04-30"
"All Stars (Feeder) LP Inc","000711P","20 Mar 2024","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dEn1D6w8BJRMOsRY%2f319uA%3d%3d","2024-04-30"
"Incognito Executive Travel","030418B","21 Mar 2024","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xA2wIhFWvi5QNiKZtMeayA%3d%3d","2024-04-30"
"PABIS IOM LP Inc.","000706P","24 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=o4r9543vWxMGMdn7VLmLiA%3d%3d","2024-05-02"
"Saviate Limited Partnership Incorporated","000707P","27 Oct 2023","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ue6sHj9ilf4c5OgcNDV%2bNg%3d%3d","2024-05-02"
