"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"Makoro Foundation","000341M","31 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ueb9iamS1FakQuS7IRC3sQ%3d%3d","2025-05-23"
"Tusca Foundation","000342M","27 Sep 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EY0ruLF%2fZ0ZuSmj2xR63yw%3d%3d","2025-05-23"
"The Conscious Capital Charitable Foundation","000343M","16 Oct 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Quou7sSfarfnfs8fdBovQ%3d%3d","2025-05-23"
"CTF Foundation","000344M","13 Feb 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOcMk8mpBWCaNeuof8%2fKQw%3d%3d","2025-05-23"
"The Sea Foundation","000345M","5 Mar 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jHeIb1wXE3R6H2FvUIoV9Q%3d%3d","2025-05-23"
"The Orsay Foundation","000346M","16 Apr 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bWuZ2smiMtI4YuNN3QK9lA%3d%3d","2025-05-23"
"The Polaris Foundation","000347M","9 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ITDO85VlNdK4kUwWj7GEMQ%3d%3d","2025-05-23"
"The EP Foundation","000348M","22 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2h1Cn9%2bCj0k%2fY7ul3mQL6A%3d%3d","2025-05-23"
"I&T Foundation","000335M","30 Apr 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2b1se9XWbxsFpphRwtjn8A%3d%3d","2025-06-09"
"OCEAN QUANTUM FOUNDATION","000336M","21 May 2024","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbKdtEURqUmPtsvqlxI4tA%3d%3d","2025-06-09"
"The Riverside Foundation","000337M","3 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2x88hlb8Bk%2bs5hoKPNlGDw%3d%3d","2025-06-09"
"The Julegula Foundation","000338M","10 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJLeHD%2bt82SDdDDfoJZWbg%3d%3d","2025-06-09"
"The Shuttleworth Botanic Garden Foundation","000339M","8 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NNYKoli7eGqIQTGGmzdl0g%3d%3d","2025-06-09"
"Ballydehob Foundation","000340M","10 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4Lajvz0O48dHZ9FdvlVQDA%3d%3d","2025-06-09"
"Makoro Foundation","000341M","31 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ueb9iamS1FakQuS7IRC3sQ%3d%3d","2025-06-09"
"Tusca Foundation","000342M","27 Sep 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EY0ruLF%2fZ0ZuSmj2xR63yw%3d%3d","2025-06-09"
"The Conscious Capital Charitable Foundation","000343M","16 Oct 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Quou7sSfarfnfs8fdBovQ%3d%3d","2025-06-09"
"CTF Foundation","000344M","13 Feb 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOcMk8mpBWCaNeuof8%2fKQw%3d%3d","2025-06-09"
"The Sea Foundation","000345M","5 Mar 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jHeIb1wXE3R6H2FvUIoV9Q%3d%3d","2025-06-09"
"The Orsay Foundation","000346M","16 Apr 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bWuZ2smiMtI4YuNN3QK9lA%3d%3d","2025-06-09"
"The Polaris Foundation","000347M","9 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ITDO85VlNdK4kUwWj7GEMQ%3d%3d","2025-06-09"
"The EP Foundation","000348M","22 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2h1Cn9%2bCj0k%2fY7ul3mQL6A%3d%3d","2025-06-09"
"I&T Foundation","000335M","30 Apr 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2b1se9XWbxsFpphRwtjn8A%3d%3d","2025-06-13"
"OCEAN QUANTUM FOUNDATION","000336M","21 May 2024","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbKdtEURqUmPtsvqlxI4tA%3d%3d","2025-06-13"
"The Riverside Foundation","000337M","3 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2x88hlb8Bk%2bs5hoKPNlGDw%3d%3d","2025-06-13"
"The Julegula Foundation","000338M","10 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJLeHD%2bt82SDdDDfoJZWbg%3d%3d","2025-06-13"
"The Shuttleworth Botanic Garden Foundation","000339M","8 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NNYKoli7eGqIQTGGmzdl0g%3d%3d","2025-06-13"
"Ballydehob Foundation","000340M","10 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4Lajvz0O48dHZ9FdvlVQDA%3d%3d","2025-06-13"
"Makoro Foundation","000341M","31 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ueb9iamS1FakQuS7IRC3sQ%3d%3d","2025-06-13"
"Tusca Foundation","000342M","27 Sep 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EY0ruLF%2fZ0ZuSmj2xR63yw%3d%3d","2025-06-13"
"The Conscious Capital Charitable Foundation","000343M","16 Oct 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Quou7sSfarfnfs8fdBovQ%3d%3d","2025-06-13"
"CTF Foundation","000344M","13 Feb 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOcMk8mpBWCaNeuof8%2fKQw%3d%3d","2025-06-13"
"The Sea Foundation","000345M","5 Mar 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jHeIb1wXE3R6H2FvUIoV9Q%3d%3d","2025-06-13"
"The Orsay Foundation","000346M","16 Apr 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bWuZ2smiMtI4YuNN3QK9lA%3d%3d","2025-06-13"
"The Polaris Foundation","000347M","9 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ITDO85VlNdK4kUwWj7GEMQ%3d%3d","2025-06-13"
"The EP Foundation","000348M","22 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2h1Cn9%2bCj0k%2fY7ul3mQL6A%3d%3d","2025-06-13"
"I&T Foundation","000335M","30 Apr 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2b1se9XWbxsFpphRwtjn8A%3d%3d","2025-06-21"
"OCEAN QUANTUM FOUNDATION","000336M","21 May 2024","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbKdtEURqUmPtsvqlxI4tA%3d%3d","2025-06-21"
"The Riverside Foundation","000337M","3 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2x88hlb8Bk%2bs5hoKPNlGDw%3d%3d","2025-06-21"
"The Julegula Foundation","000338M","10 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJLeHD%2bt82SDdDDfoJZWbg%3d%3d","2025-06-21"
"The Shuttleworth Botanic Garden Foundation","000339M","8 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NNYKoli7eGqIQTGGmzdl0g%3d%3d","2025-06-21"
"Ballydehob Foundation","000340M","10 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4Lajvz0O48dHZ9FdvlVQDA%3d%3d","2025-06-21"
"Makoro Foundation","000341M","31 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ueb9iamS1FakQuS7IRC3sQ%3d%3d","2025-06-21"
"Tusca Foundation","000342M","27 Sep 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EY0ruLF%2fZ0ZuSmj2xR63yw%3d%3d","2025-06-21"
"The Conscious Capital Charitable Foundation","000343M","16 Oct 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Quou7sSfarfnfs8fdBovQ%3d%3d","2025-06-21"
"CTF Foundation","000344M","13 Feb 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOcMk8mpBWCaNeuof8%2fKQw%3d%3d","2025-06-21"
"The Sea Foundation","000345M","5 Mar 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jHeIb1wXE3R6H2FvUIoV9Q%3d%3d","2025-06-21"
"The Orsay Foundation","000346M","16 Apr 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bWuZ2smiMtI4YuNN3QK9lA%3d%3d","2025-06-21"
"The Polaris Foundation","000347M","9 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ITDO85VlNdK4kUwWj7GEMQ%3d%3d","2025-06-21"
"The EP Foundation","000348M","22 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2h1Cn9%2bCj0k%2fY7ul3mQL6A%3d%3d","2025-06-21"
"I&T Foundation","000335M","30 Apr 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2b1se9XWbxsFpphRwtjn8A%3d%3d","2025-07-18"
"OCEAN QUANTUM FOUNDATION","000336M","21 May 2024","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbKdtEURqUmPtsvqlxI4tA%3d%3d","2025-07-18"
"The Riverside Foundation","000337M","3 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2x88hlb8Bk%2bs5hoKPNlGDw%3d%3d","2025-07-18"
"The Julegula Foundation","000338M","10 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJLeHD%2bt82SDdDDfoJZWbg%3d%3d","2025-07-18"
"The Shuttleworth Botanic Garden Foundation","000339M","8 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NNYKoli7eGqIQTGGmzdl0g%3d%3d","2025-07-18"
"Ballydehob Foundation","000340M","10 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4Lajvz0O48dHZ9FdvlVQDA%3d%3d","2025-07-18"
"Makoro Foundation","000341M","31 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ueb9iamS1FakQuS7IRC3sQ%3d%3d","2025-07-18"
"Tusca Foundation","000342M","27 Sep 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EY0ruLF%2fZ0ZuSmj2xR63yw%3d%3d","2025-07-18"
"The Conscious Capital Charitable Foundation","000343M","16 Oct 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Quou7sSfarfnfs8fdBovQ%3d%3d","2025-07-18"
"CTF Foundation","000344M","13 Feb 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOcMk8mpBWCaNeuof8%2fKQw%3d%3d","2025-07-18"
"The Sea Foundation","000345M","5 Mar 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jHeIb1wXE3R6H2FvUIoV9Q%3d%3d","2025-07-18"
"The Orsay Foundation","000346M","16 Apr 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bWuZ2smiMtI4YuNN3QK9lA%3d%3d","2025-07-18"
"The Polaris Foundation","000347M","9 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ITDO85VlNdK4kUwWj7GEMQ%3d%3d","2025-07-18"
"The EP Foundation","000348M","22 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2h1Cn9%2bCj0k%2fY7ul3mQL6A%3d%3d","2025-07-18"
"DYT Foundation","000349M","4 Jul 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Sur5aoFe9cWodiXss6nSrg%3d%3d","2025-07-18"
"I&T Foundation","000335M","30 Apr 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2b1se9XWbxsFpphRwtjn8A%3d%3d","2025-07-25"
"OCEAN QUANTUM FOUNDATION","000336M","21 May 2024","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbKdtEURqUmPtsvqlxI4tA%3d%3d","2025-07-25"
"The Riverside Foundation","000337M","3 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2x88hlb8Bk%2bs5hoKPNlGDw%3d%3d","2025-07-25"
"The Julegula Foundation","000338M","10 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJLeHD%2bt82SDdDDfoJZWbg%3d%3d","2025-07-25"
"The Shuttleworth Botanic Garden Foundation","000339M","8 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NNYKoli7eGqIQTGGmzdl0g%3d%3d","2025-07-25"
"Ballydehob Foundation","000340M","10 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4Lajvz0O48dHZ9FdvlVQDA%3d%3d","2025-07-25"
"Makoro Foundation","000341M","31 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ueb9iamS1FakQuS7IRC3sQ%3d%3d","2025-07-25"
"Tusca Foundation","000342M","27 Sep 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EY0ruLF%2fZ0ZuSmj2xR63yw%3d%3d","2025-07-25"
"The Conscious Capital Charitable Foundation","000343M","16 Oct 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Quou7sSfarfnfs8fdBovQ%3d%3d","2025-07-25"
"CTF Foundation","000344M","13 Feb 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOcMk8mpBWCaNeuof8%2fKQw%3d%3d","2025-07-25"
"The Sea Foundation","000345M","5 Mar 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jHeIb1wXE3R6H2FvUIoV9Q%3d%3d","2025-07-25"
"The Orsay Foundation","000346M","16 Apr 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bWuZ2smiMtI4YuNN3QK9lA%3d%3d","2025-07-25"
"The Polaris Foundation","000347M","9 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ITDO85VlNdK4kUwWj7GEMQ%3d%3d","2025-07-25"
"The EP Foundation","000348M","22 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2h1Cn9%2bCj0k%2fY7ul3mQL6A%3d%3d","2025-07-25"
"DYT Foundation","000349M","4 Jul 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Sur5aoFe9cWodiXss6nSrg%3d%3d","2025-07-25"
"I&T Foundation","000335M","30 Apr 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2b1se9XWbxsFpphRwtjn8A%3d%3d","2025-08-01"
"OCEAN QUANTUM FOUNDATION","000336M","21 May 2024","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbKdtEURqUmPtsvqlxI4tA%3d%3d","2025-08-01"
"The Riverside Foundation","000337M","3 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2x88hlb8Bk%2bs5hoKPNlGDw%3d%3d","2025-08-01"
"The Julegula Foundation","000338M","10 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJLeHD%2bt82SDdDDfoJZWbg%3d%3d","2025-08-01"
"The Shuttleworth Botanic Garden Foundation","000339M","8 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NNYKoli7eGqIQTGGmzdl0g%3d%3d","2025-08-01"
"Ballydehob Foundation","000340M","10 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4Lajvz0O48dHZ9FdvlVQDA%3d%3d","2025-08-01"
"Makoro Foundation","000341M","31 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ueb9iamS1FakQuS7IRC3sQ%3d%3d","2025-08-01"
"Tusca Foundation","000342M","27 Sep 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EY0ruLF%2fZ0ZuSmj2xR63yw%3d%3d","2025-08-01"
"The Conscious Capital Charitable Foundation","000343M","16 Oct 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Quou7sSfarfnfs8fdBovQ%3d%3d","2025-08-01"
"CTF Foundation","000344M","13 Feb 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOcMk8mpBWCaNeuof8%2fKQw%3d%3d","2025-08-01"
"The Sea Foundation","000345M","5 Mar 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jHeIb1wXE3R6H2FvUIoV9Q%3d%3d","2025-08-01"
"The Orsay Foundation","000346M","16 Apr 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bWuZ2smiMtI4YuNN3QK9lA%3d%3d","2025-08-01"
"The Polaris Foundation","000347M","9 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ITDO85VlNdK4kUwWj7GEMQ%3d%3d","2025-08-01"
"The EP Foundation","000348M","22 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2h1Cn9%2bCj0k%2fY7ul3mQL6A%3d%3d","2025-08-01"
"DYT Foundation","000349M","4 Jul 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Sur5aoFe9cWodiXss6nSrg%3d%3d","2025-08-01"
"I&T Foundation","000335M","30 Apr 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2b1se9XWbxsFpphRwtjn8A%3d%3d","2025-08-08"
"OCEAN QUANTUM FOUNDATION","000336M","21 May 2024","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbKdtEURqUmPtsvqlxI4tA%3d%3d","2025-08-08"
"The Riverside Foundation","000337M","3 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2x88hlb8Bk%2bs5hoKPNlGDw%3d%3d","2025-08-08"
"The Julegula Foundation","000338M","10 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJLeHD%2bt82SDdDDfoJZWbg%3d%3d","2025-08-08"
"The Shuttleworth Botanic Garden Foundation","000339M","8 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NNYKoli7eGqIQTGGmzdl0g%3d%3d","2025-08-08"
"Ballydehob Foundation","000340M","10 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4Lajvz0O48dHZ9FdvlVQDA%3d%3d","2025-08-08"
"Makoro Foundation","000341M","31 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ueb9iamS1FakQuS7IRC3sQ%3d%3d","2025-08-08"
"Tusca Foundation","000342M","27 Sep 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EY0ruLF%2fZ0ZuSmj2xR63yw%3d%3d","2025-08-08"
"The Conscious Capital Charitable Foundation","000343M","16 Oct 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Quou7sSfarfnfs8fdBovQ%3d%3d","2025-08-08"
"CTF Foundation","000344M","13 Feb 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOcMk8mpBWCaNeuof8%2fKQw%3d%3d","2025-08-08"
"The Sea Foundation","000345M","5 Mar 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jHeIb1wXE3R6H2FvUIoV9Q%3d%3d","2025-08-08"
"The Orsay Foundation","000346M","16 Apr 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bWuZ2smiMtI4YuNN3QK9lA%3d%3d","2025-08-08"
"The Polaris Foundation","000347M","9 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ITDO85VlNdK4kUwWj7GEMQ%3d%3d","2025-08-08"
"The EP Foundation","000348M","22 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2h1Cn9%2bCj0k%2fY7ul3mQL6A%3d%3d","2025-08-08"
"DYT Foundation","000349M","4 Jul 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Sur5aoFe9cWodiXss6nSrg%3d%3d","2025-08-08"
"I&T Foundation","000335M","30 Apr 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2b1se9XWbxsFpphRwtjn8A%3d%3d","2025-09-13"
"OCEAN QUANTUM FOUNDATION","000336M","21 May 2024","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbKdtEURqUmPtsvqlxI4tA%3d%3d","2025-09-13"
"The Riverside Foundation","000337M","3 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2x88hlb8Bk%2bs5hoKPNlGDw%3d%3d","2025-09-13"
"The Julegula Foundation","000338M","10 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJLeHD%2bt82SDdDDfoJZWbg%3d%3d","2025-09-13"
"The Shuttleworth Botanic Garden Foundation","000339M","8 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NNYKoli7eGqIQTGGmzdl0g%3d%3d","2025-09-13"
"Ballydehob Foundation","000340M","10 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4Lajvz0O48dHZ9FdvlVQDA%3d%3d","2025-09-13"
"Makoro Foundation","000341M","31 Jul 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ueb9iamS1FakQuS7IRC3sQ%3d%3d","2025-09-13"
"Tusca Foundation","000342M","27 Sep 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EY0ruLF%2fZ0ZuSmj2xR63yw%3d%3d","2025-09-13"
"The Conscious Capital Charitable Foundation","000343M","16 Oct 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Quou7sSfarfnfs8fdBovQ%3d%3d","2025-09-13"
"CTF Foundation","000344M","13 Feb 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOcMk8mpBWCaNeuof8%2fKQw%3d%3d","2025-09-13"
"The Sea Foundation","000345M","5 Mar 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jHeIb1wXE3R6H2FvUIoV9Q%3d%3d","2025-09-13"
"The Orsay Foundation","000346M","16 Apr 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bWuZ2smiMtI4YuNN3QK9lA%3d%3d","2025-09-13"
"The Polaris Foundation","000347M","9 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ITDO85VlNdK4kUwWj7GEMQ%3d%3d","2025-09-13"
"The EP Foundation","000348M","22 May 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2h1Cn9%2bCj0k%2fY7ul3mQL6A%3d%3d","2025-09-13"
"DYT Foundation","000349M","4 Jul 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Sur5aoFe9cWodiXss6nSrg%3d%3d","2025-09-13"
"Heirloom Foundation","000350M","11 Sep 2025","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Pgqw%2fVEOM4S1be%2f60vH4IA%3d%3d","2025-09-13"
"I&T Foundation","000335M","30 Apr 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2b1se9XWbxsFpphRwtjn8A%3d%3d","2025-09-21"
"OCEAN QUANTUM FOUNDATION","000336M","21 May 2024","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbKdtEURqUmPtsvqlxI4tA%3d%3d","2025-09-21"
"The Riverside Foundation","000337M","3 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2x88hlb8Bk%2bs5hoKPNlGDw%3d%3d","2025-09-21"
"The Julegula Foundation","000338M","10 Jun 2024","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJLeHD%2bt82SDdDDfoJZWbg%3d%3d","2025-09-21"
