"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","place","wikidata"
"105079881","way","https://osm.org/way/105079881","54.0773116477578","-4.636525138491556","Hango Hill","Hango Hill","Cronk y Chroghee","locality","Q2983438"
"10141541809","node","https://osm.org/node/10141541809","54.075404","-4.603095","Head Gullet","","","locality",""
"475394321","node","https://osm.org/node/475394321","54.170049","-4.61098","Heatherlea","","","farm",""
"475393176","node","https://osm.org/node/475393176","54.176282","-4.489781","Highton","","","farm",""
"475393290","node","https://osm.org/node/475393290","54.187732","-4.473885","Hillberry","","","locality",""
"41156419","way","https://osm.org/way/41156419","54.14967343638856","-4.494154421992007","Hills Meadow Industrial Estate","","","estate",""
"475394547","node","https://osm.org/node/475394547","54.185046","-4.650413","Hillside","","","farm",""
"475394284","node","https://osm.org/node/475394284","54.319433","-4.559604","Hilltop","","","farm",""
"475393000","node","https://osm.org/node/475393000","54.322441","-4.501435","Holly Bank Farm","","","farm",""
"475393693","node","https://osm.org/node/475393693","54.207869","-4.451445","Honeyhill","","","locality",""
"10141541816","node","https://osm.org/node/10141541816","54.065812","-4.613449","Horse Gullet","","","locality",""
"8330279086","node","https://osm.org/node/8330279086","54.129926","-4.497732","Horse Leap","","","locality",""
"10145032853","node","https://osm.org/node/10145032853","54.227374","-4.699043","Horse Rock","","","locality",""
"475395039","node","https://osm.org/node/475395039","54.201367","-4.402177","Howe Farm","","","farm",""
"475394488","node","https://osm.org/node/475394488","54.311411","-4.536217","Hunter's Croft","","","farm",""
"475395003","node","https://osm.org/node/475395003","54.232563","-4.522718","Injebreck","","","farm","Q103896587"
"1602889766","node","https://osm.org/node/1602889766","54.19368","-4.559115","Isle of Man","Isle of Man","Vannin","country","Q9676"
"39707183","way","https://osm.org/way/39707183","54.153555542941945","-4.53317894901126","Isle of Man Business Park","","","estate",""
"475394317","node","https://osm.org/node/475394317","54.058179","-4.806136","Jane's House","","","farm",""
"4498568404","node","https://osm.org/node/4498568404","54.360091","-4.519193","Jurby","","Jorby","village",""
"475393677","node","https://osm.org/node/475393677","54.36344","-4.491161","Jurby East","","","locality",""
"283501062","node","https://osm.org/node/283501062","54.35393","-4.534693","Jurby West","","","hamlet",""
"727802288","node","https://osm.org/node/727802288","54.068727","-4.736015","Kallow Point","","","locality",""
"475393351","node","https://osm.org/node/475393351","54.211356","-4.477295","Kate's Cottage","","","locality","Q6375316"
"475394558","node","https://osm.org/node/475394558","54.193737","-4.6292","Kenaa","","","farm",""
"475393896","node","https://osm.org/node/475393896","54.087075","-4.713255","Kentraugh","","","locality",""
"10717665419","node","https://osm.org/node/10717665419","54.213859","-4.47988","Keppel Gate","","","locality","Q2364611"
"475394725","node","https://osm.org/node/475394725","54.128767","-4.521823","Keristal","","","locality",""
"475393627","node","https://osm.org/node/475393627","54.349089","-4.458169","Kerroogarroo","","","farm",""
"475393936","node","https://osm.org/node/475393936","54.205561","-4.602412","Kerrow Glass","","","farm",""
"475393921","node","https://osm.org/node/475393921","54.360844","-4.483791","Kerrowcroie Farm","","","farm",""
"475393624","node","https://osm.org/node/475393624","54.396014","-4.367638","Kerrowdhoo","","","farm",""
"475394170","node","https://osm.org/node/475394170","54.17804","-4.651886","Kerrowdhoo","","","farm",""
"475394525","node","https://osm.org/node/475394525","54.191258","-4.453082","Kerrowdhoo","","","farm",""
"475393481","node","https://osm.org/node/475393481","54.176806","-4.653284","Kerrowdhoo Farm","","","farm",""
"475394392","node","https://osm.org/node/475394392","54.252764","-4.372124","Kerrowdhoon","","","farm",""
"475394759","node","https://osm.org/node/475394759","54.19448","-4.616161","Kerrowgarrow","","","farm",""
"475394053","node","https://osm.org/node/475394053","54.196074","-4.611989","Kerrowglass","","","farm",""
"475394232","node","https://osm.org/node/475394232","54.260682","-4.607858","Kerrowglass","","","farm",""
"10870067070","node","https://osm.org/node/10870067070","54.26186","-4.615863","Kerrowglass","","","farm",""
"475393221","node","https://osm.org/node/475393221","54.127209","-4.663494","Kerrowkeil Farm","","","farm",""
"475393578","node","https://osm.org/node/475393578","54.356184","-4.493539","Kerrowkneale","","","farm",""
"900945466","way","https://osm.org/way/900945466","54.132084146484836","-4.661969288216411","Kerrowmoar","","Kerrowmoar","farm",""
"10867731359","node","https://osm.org/node/10867731359","54.321085","-4.464745","Kerrowmoar","","","locality",""
"475393720","node","https://osm.org/node/475393720","54.361885","-4.467662","Kerrowmoar Farm","","","farm",""
"458774874","node","https://osm.org/node/458774874","54.142626","-4.511293","Kewaigue","","","hamlet",""
"475393801","node","https://osm.org/node/475393801","54.149364","-4.549511","Kilkenny","","","farm",""
"5115250728","node","https://osm.org/node/5115250728","54.287501","-4.497821","Killabrega","","","locality",""
"475394988","node","https://osm.org/node/475394988","54.375594","-4.396032","Kimmeragh Farm","","","farm",""
"475394730","node","https://osm.org/node/475394730","54.167681","-4.631156","Kiondhooag","","","farm",""
"475395226","node","https://osm.org/node/475395226","54.302779","-4.578664","Kiondroghad Farm","","","farm",""
"475393906","node","https://osm.org/node/475393906","54.374166","-4.467172","Kiondroughad","","","farm",""
"8398345475","node","https://osm.org/node/8398345475","54.108728","-4.755519","Kione Mcanagh","","Kione Mcanagh","locality",""
"8398345462","node","https://osm.org/node/8398345462","54.084275","-4.77156","Kione ny Garee","","Kione ny Garee","locality",""
"10145016489","node","https://osm.org/node/10145016489","54.061954","-4.75368","Kione y Choggan","","Kione y Choggan","locality",""
"10135755269","node","https://osm.org/node/10135755269","54.364922","-4.381114","Kionlough","","Kionlough","farm",""
