"osm_id","osm_type","osm_url","lat","lon","postal_code","source:postal_code"
"25987833","way","https://osm.org/way/25987833","54.15634805633553","-4.4862910188687355","IM1 4DB;IM1 4DE","Isle of Man Government Land Registry Land Transactions"
"25986239","way","https://osm.org/way/25986239","54.15542218126692","-4.489731757658846","IM1 4EA;IM1 4EB","Isle of Man Government Land Registry Land Transactions"
"25986746","way","https://osm.org/way/25986746","54.15454732511939","-4.495697254815103","IM1 4EP;IM1 4ER","Isle of Man Government Land Registry Land Transactions"
"25988773","way","https://osm.org/way/25988773","54.15436640781752","-4.496900494634139","IM1 4ET;IM1 4EX","Isle of Man Government Land Registry Land Transactions"
"25987748","way","https://osm.org/way/25987748","54.15441391230235","-4.498006357367888","IM1 4HA;IM1 4EZ","Isle of Man Government Land Registry Land Transactions"
"25986843","way","https://osm.org/way/25986843","54.1524845015098","-4.497760417015795","IM1 4HP;IM1 4HW","Isle of Man Government Land Registry Land Transactions"
"529202828","way","https://osm.org/way/529202828","54.1550755","-4.4999335","IM1 4HQ","Isle of Man Government Planning Applications"
"79143112","way","https://osm.org/way/79143112","54.14774839213108","-4.480649566530539","IM1 4LB",""
"38482810","way","https://osm.org/way/38482810","54.14828000536783","-4.487201641244407","IM1 4LT","Isle of Man Government Planning Applications"
"25986061","way","https://osm.org/way/25986061","54.15141622175866","-4.494096339281623","IM1 4NU","Isle of Man Government Planning Applications"
"38430285","way","https://osm.org/way/38430285","54.146122876923265","-4.4807722490939454","IM1 5AT",""
"186706051","way","https://osm.org/way/186706051","54.14689994126005","-4.483253705022321","IM1 5AX",""
"410386585","way","https://osm.org/way/410386585","54.146919180770205","-4.483059559277708","IM1 5AX",""
"59384494","way","https://osm.org/way/59384494","54.1448784218384","-4.46977254543524","IM1 5BT",""
"59321670","way","https://osm.org/way/59321670","54.14304380672036","-4.4696188078953725","IM1 5BW",""
"41156419","way","https://osm.org/way/41156419","54.14967343638856","-4.494154421992007","IM1 5EA;IM1 5EB",""
"59384735","way","https://osm.org/way/59384735","54.147722844755094","-4.4881880227362165","IM1 5PT",""
"60705650","way","https://osm.org/way/60705650","54.15100338134478","-4.4992790054235385","IM1 5PZ",""
"165560621","way","https://osm.org/way/165560621","54.154166701218294","-4.506000674865721","IM2 1HN","Isle of Man Government Land Registry Land Transactions"
"25986330","way","https://osm.org/way/25986330","54.15396066217473","-4.508472386722925","IM2 1JE","Isle of Man Government Land Registry Land Transactions"
"25986740","way","https://osm.org/way/25986740","54.15337112219941","-4.51075621984211","IM2 1JG","Isle of Man Government Land Registry Land Transactions"
"25986681","way","https://osm.org/way/25986681","54.15725601166319","-4.510286547072347","IM2 1ND;IM2 1NE","Isle of Man Government Land Registry Land Transactions"
"25988813","way","https://osm.org/way/25988813","54.158136319285234","-4.514316809058991","IM2 1NF","Isle of Man Government Land Registry Land Transactions"
"25988159","way","https://osm.org/way/25988159","54.156910257022595","-4.5151208476188325","IM2 1NH","Isle of Man Government Land Registry Land Transactions"
"25986386","way","https://osm.org/way/25986386","54.15629483254452","-4.5174312094217495","IM2 1NP","Isle of Man Government Land Registry Land Transactions"
"25987909","way","https://osm.org/way/25987909","54.157685509587296","-4.516045437147577","IM2 1NQ","Isle of Man Government Land Registry Land Transactions"
"25986160","way","https://osm.org/way/25986160","54.15648592806999","-4.518223112393951","IM2 1NR;IM2 1NW","Isle of Man Government Land Registry Land Transactions"
"25989170","way","https://osm.org/way/25989170","54.155755499532745","-4.515287427268278","IM2 1NT","Isle of Man Government Land Registry Land Transactions"
"25987503","way","https://osm.org/way/25987503","54.15601640100661","-4.511799119862038","IM2 1PA","Isle of Man Government Land Registry Land Transactions"
"25987282","way","https://osm.org/way/25987282","54.154979385840505","-4.513195908209628","IM2 1PL","Isle of Man Government Land Registry Land Transactions"
"25989059","way","https://osm.org/way/25989059","54.15474018701236","-4.516775817838811","IM2 1PP","Isle of Man Government Land Registry Land Transactions"
"25987257","way","https://osm.org/way/25987257","54.15732113360341","-4.517047172834821","IM2 1PX;IM2 1PY","Isle of Man Government Land Registry Land Transactions"
"59384695","way","https://osm.org/way/59384695","54.148388990949776","-4.495833796283111","IM2 1QB",""
"60241056","way","https://osm.org/way/60241056","54.14357717539466","-4.506360039490312","IM2 1QG",""
"25988291","way","https://osm.org/way/25988291","54.141612065143974","-4.507121768567296","IM2 1QJ","Isle of Man Government Land Registry Land Transactions"
"25988035","way","https://osm.org/way/25988035","54.156550715405686","-4.520792698925869","IM2 1QL","Isle of Man Government Land Registry Land Transactions"
"25988825","way","https://osm.org/way/25988825","54.157851510321144","-4.51920010236537","IM2 1QN","Isle of Man Government Land Registry Land Transactions"
"25987337","way","https://osm.org/way/25987337","54.141847431042216","-4.508375100136863","IM2 1QQ","Isle of Man Government Land Registry Land Transactions"
"25987858","way","https://osm.org/way/25987858","54.157125316669216","-4.519944666672294","IM2 1QR","Isle of Man Government Land Registry Land Transactions"
"25986896","way","https://osm.org/way/25986896","54.15706902864953","-4.51943859715441","IM2 1QS;IM2 1QT","Isle of Man Government Land Registry Land Transactions"
"25987931","way","https://osm.org/way/25987931","54.157848543424045","-4.51976050230515","IM2 1QU","Isle of Man Government Land Registry Land Transactions"
"25989109","way","https://osm.org/way/25989109","54.15614411387361","-4.520256049902333","IM2 1QY","Isle of Man Government Land Registry Land Transactions"
"25986839","way","https://osm.org/way/25986839","54.15146035907221","-4.518890724284365","IM2 2BT","Isle of Man Government Land Registry Land Transactions"
"164539377","way","https://osm.org/way/164539377","54.14762101561926","-4.517747774673453","IM2 2DN","Isle of Man Government Companies Registry"
"211830020","way","https://osm.org/way/211830020","54.147873617530564","-4.5178042863036145","IM2 2DN","Isle of Man Government Companies Registry"
"25987655","way","https://osm.org/way/25987655","54.156693005774315","-4.525372505057294","IM2 2NL;IM2 2NN","Isle of Man Government Land Registry Land Transactions"
"25986195","way","https://osm.org/way/25986195","54.15607031670657","-4.527463763740803","IM2 2NQ","Isle of Man Government Land Registry Land Transactions"
"25988432","way","https://osm.org/way/25988432","54.15651298566148","-4.527079084929086","IM2 2NQ","Isle of Man Government Land Registry Land Transactions"
"25989475","way","https://osm.org/way/25989475","54.15723617500583","-4.5244093210989105","IM2 2NR","Isle of Man Government Land Registry Land Transactions"
"25988431","way","https://osm.org/way/25988431","54.156743495205724","-4.522772061059313","IM2 2NT","Isle of Man Government Land Registry Land Transactions"
"25986619","way","https://osm.org/way/25986619","54.1556211267972","-4.52542717401852","IM2 2NZ","Isle of Man Government Land Registry Land Transactions"
"25988377","way","https://osm.org/way/25988377","54.15471611653604","-4.525694739187192","IM2 2PB","Isle of Man Government Land Registry Land Transactions"
"25987797","way","https://osm.org/way/25987797","54.15539085830313","-4.52140705353327","IM2 2PE;IM2 2PG","Isle of Man Government Land Registry Land Transactions"
"25986374","way","https://osm.org/way/25986374","54.157646020630146","-4.522188485346199","IM2 2QQ","Isle of Man Government Land Registry Land Transactions"
"59522602","way","https://osm.org/way/59522602","54.15253201266081","-4.528272425254227","IM2 2QT",""
"59522622","way","https://osm.org/way/59522622","54.150654294791146","-4.528299076145216","IM2 2QT",""
"25988487","way","https://osm.org/way/25988487","54.157018635281794","-4.527576255347389","IM2 2QW","Isle of Man Government Land Registry Land Transactions"
"59523627","way","https://osm.org/way/59523627","54.15468778784541","-4.5340783907735265","IM2 2QZ",""
"60473183","way","https://osm.org/way/60473183","54.1581791543294","-4.501689356935638","IM2 2RA",""
"59522619","way","https://osm.org/way/59522619","54.15095900000001","-4.5298940000000005","IM2 2SR",""
"25988735","way","https://osm.org/way/25988735","54.158596879260095","-4.486320827523255","IM2 3AH","Isle of Man Government Land Registry Land Transactions"
"25989178","way","https://osm.org/way/25989178","54.15808623698421","-4.485106064174295","IM2 3EG","Isle of Man Government Land Registry Land Transactions"
"25987728","way","https://osm.org/way/25987728","54.157866359944414","-4.483723947236039","IM2 3EL","Isle of Man Government Land Registry Land Transactions"
"501841531","node","https://osm.org/node/501841531","54.157563","-4.481602","IM2 3ET",""
"25988523","way","https://osm.org/way/25988523","54.15800570262397","-4.481453965439956","IM2 3EZ;IM2 3HA","Isle of Man Government Land Registry Land Transactions"
"25986288","way","https://osm.org/way/25986288","54.158727999999996","-4.4851215","IM2 3GA","Isle of Man Government Land Registry Land Transactions"
"25987311","way","https://osm.org/way/25987311","54.158066629934666","-4.482633563291474","IM2 3HB;IM2 3HE","Isle of Man Government Land Registry Land Transactions"
"25987830","way","https://osm.org/way/25987830","54.158368503399565","-4.482237621612214","IM2 3HD","Isle of Man Government Land Registry Land Transactions"
"25988280","way","https://osm.org/way/25988280","54.15893199999999","-4.483907","IM2 3HF;IM2 3HG","Isle of Man Government Land Registry Land Transactions"
"25987676","way","https://osm.org/way/25987676","54.159241157201876","-4.484598080594334","IM2 3HS","Isle of Man Government Land Registry Land Transactions"
"362438570","way","https://osm.org/way/362438570","54.15894992138864","-4.480480169500542","IM2 3HU;IM2 3HX","Isle of Man Government Land Registry Land Transactions"
"383660973","way","https://osm.org/way/383660973","54.159587015966565","-4.481283941471645","IM2 3HY","Isle of Man Government Land Registry Land Transactions"
"25986912","way","https://osm.org/way/25986912","54.16041288005389","-4.488813351728662","IM2 3LA","Isle of Man Government Land Registry Land Transactions"
"25988268","way","https://osm.org/way/25988268","54.15962034661312","-4.491922680880125","IM2 3NN","Isle of Man Government Land Registry Land Transactions"
"25989129","way","https://osm.org/way/25989129","54.15835777668095","-4.490733801557017","IM2 3NQ","Isle of Man Government Land Registry Land Transactions"
"25989138","way","https://osm.org/way/25989138","54.159265310665255","-4.491643184468177","IM2 3NR","Isle of Man Government Land Registry Land Transactions"
"25987318","way","https://osm.org/way/25987318","54.15733981927062","-4.4872122771897045","IM2 3QA;IM2 3QB","Isle of Man Government Land Registry Land Transactions"
"25985964","way","https://osm.org/way/25985964","54.15793938099069","-4.494739069185601","IM2 3QS","Isle of Man Government Land Registry Land Transactions"
"25987351","way","https://osm.org/way/25987351","54.15771490035449","-4.493942505014021","IM2 3QT","Isle of Man Government Land Registry Land Transactions"
"25989360","way","https://osm.org/way/25989360","54.156486518267194","-4.497048061311546","IM2 3RD","Isle of Man Government Land Registry Land Transactions"
"456469140","node","https://osm.org/node/456469140","54.164837","-4.473477","IM2 4AJ",""
"25987874","way","https://osm.org/way/25987874","54.164756499999996","-4.474347","IM2 4AS","Isle of Man Government Land Registry Land Transactions"
"25986889","way","https://osm.org/way/25986889","54.164009455837046","-4.475436057825456","IM2 4AU;IM2 4AY","Isle of Man Government Land Registry Land Transactions"
"25986117","way","https://osm.org/way/25986117","54.1641535","-4.474932","IM2 4AX","Isle of Man Government Land Registry Land Transactions"
"25988832","way","https://osm.org/way/25988832","54.163739872817885","-4.481888918577528","IM2 4BF","Isle of Man Government Land Registry Land Transactions"
"25986248","way","https://osm.org/way/25986248","54.163881109319476","-4.481032474072442","IM2 4BG","Isle of Man Government Land Registry Land Transactions"
"25987161","way","https://osm.org/way/25987161","54.16290773341271","-4.479836477883623","IM2 4BG","Isle of Man Government Land Registry Land Transactions"
"25986937","way","https://osm.org/way/25986937","54.16267122237936","-4.477867127767044","IM2 4BP","Isle of Man Government Land Registry Land Transactions"
"1206734897","way","https://osm.org/way/1206734897","54.157990213852635","-4.4784105269668775","IM2 4EN",""
"1206734899","way","https://osm.org/way/1206734899","54.158020626452235","-4.478483264971063","IM2 4EN",""
"1206737248","way","https://osm.org/way/1206737248","54.15824764717854","-4.478910359104097","IM2 4EN",""
"362438569","way","https://osm.org/way/362438569","54.1590419124773","-4.479523990837457","IM2 4EP","Isle of Man Government Land Registry Land Transactions"
"25988290","way","https://osm.org/way/25988290","54.1591425","-4.479305","IM2 4ES","Isle of Man Government Land Registry Land Transactions"
"25987259","way","https://osm.org/way/25987259","54.1593185","-4.478963500000001","IM2 4ET","Isle of Man Government Land Registry Land Transactions"
"25986376","way","https://osm.org/way/25986376","54.159633","-4.4785245","IM2 4EU;IM2 4EX","Isle of Man Government Land Registry Land Transactions"
"943788964","node","https://osm.org/node/943788964","54.158347","-4.479227","IM2 4EW",""
"104804401","way","https://osm.org/way/104804401","54.159141510074946","-4.478238520317877","IM2 4EY",""
"25989435","way","https://osm.org/way/25989435","54.15928728662678","-4.4773192947603775","IM2 4HA;IM2 4HB","Isle of Man Government Land Registry Land Transactions"
"25988601","way","https://osm.org/way/25988601","54.159834000000004","-4.4781984999999995","IM2 4HD","Isle of Man Government Land Registry Land Transactions"
"25987666","way","https://osm.org/way/25987666","54.16120940927454","-4.47726693408929","IM2 4HJ","Isle of Man Government Land Registry Land Transactions"
"453426276","node","https://osm.org/node/453426276","54.160713","-4.479984","IM2 4HP",""
"476150218","node","https://osm.org/node/476150218","54.161805","-4.474519","IM2 4LE",""
"478680057","node","https://osm.org/node/478680057","54.161386","-4.474906","IM2 4LE",""
"478680058","node","https://osm.org/node/478680058","54.161215","-4.4744","IM2 4LE",""
"478680059","node","https://osm.org/node/478680059","54.161374","-4.474905","IM2 4LE",""
"476150222","node","https://osm.org/node/476150222","54.161275","-4.475035","IM2 4LF",""
"846243994","node","https://osm.org/node/846243994","54.161302","-4.475081","IM2 4LF",""
"502292309","node","https://osm.org/node/502292309","54.160812","-4.475513","IM2 4LQ",""
"505512397","node","https://osm.org/node/505512397","54.157823","-4.477011","IM2 4LS",""
"80830551","way","https://osm.org/way/80830551","54.161343829062034","-4.473626627194427","IM2 4LU",""
"80822415","way","https://osm.org/way/80822415","54.164398013599985","-4.468463915655946","IM2 4NH",""
"80822489","way","https://osm.org/way/80822489","54.16624877871366","-4.465325181704099","IM2 4NN",""
"476150244","node","https://osm.org/node/476150244","54.163278","-4.470225","IM2 4NP",""
"25987231","way","https://osm.org/way/25987231","54.1669442590082","-4.4639243645939","IM2 4PH","Isle of Man Government Land Registry Land Transactions"
"92055457","way","https://osm.org/way/92055457","54.15154949999999","-4.531547999999998","IM2 4WD",""
"25986258","way","https://osm.org/way/25986258","54.16172031410649","-4.4882827349147965","IM2 5AL","Isle of Man Government Land Registry Land Transactions"
"25987924","way","https://osm.org/way/25987924","54.16300872262536","-4.4861320510497595","IM2 5BB","Isle of Man Government Land Registry Land Transactions"
"25986058","way","https://osm.org/way/25986058","54.16383342826447","-4.487606062398922","IM2 5BE","Isle of Man Government Land Registry Land Transactions"
"845468327","way","https://osm.org/way/845468327","54.163604296726646","-4.4872710161682265","IM2 5BE","Isle of Man Government Land Registry Land Transactions"
"25988619","way","https://osm.org/way/25988619","54.165332596340065","-4.486359127813711","IM2 5BN;IM2 5BL","Isle of Man Government Land Registry Land Transactions"
"25987571","way","https://osm.org/way/25987571","54.1649525","-4.485859","IM2 5BP;IM2 5BW","Isle of Man Government Land Registry Land Transactions"
"165339593","way","https://osm.org/way/165339593","54.163002063876895","-4.491334315820993","IM2 5EL","Isle of Man Government Land Registry Land Transactions"
"25988075","way","https://osm.org/way/25988075","54.164770100582885","-4.490807407678578","IM2 5ET","Isle of Man Government Land Registry Land Transactions"
"25987752","way","https://osm.org/way/25987752","54.167055298152974","-4.484491620605185","IM2 5HJ;IM2 5HN","Isle of Man Government Land Registry Land Transactions"
"25988370","way","https://osm.org/way/25988370","54.16649084569333","-4.483316217962268","IM2 5HR","Isle of Man Government Land Registry Land Transactions"
"25986674","way","https://osm.org/way/25986674","54.16780868334261","-4.482793921753108","IM2 5HU;IM2 5HX","Isle of Man Government Land Registry Land Transactions"
"25989289","way","https://osm.org/way/25989289","54.16718396712754","-4.481825318791461","IM2 5HU;IM2 5HX","Isle of Man Government Land Registry Land Transactions"
"25989485","way","https://osm.org/way/25989485","54.166638374908196","-4.4913842051693855","IM2 5LJ;IM2 5LN","Isle of Man Government Land Registry Land Transactions"
"25986630","way","https://osm.org/way/25986630","54.168903644719194","-4.4908809826674","IM2 5LU","Isle of Man Government Land Registry Land Transactions"
"25989601","way","https://osm.org/way/25989601","54.16855780603304","-4.4918728593405435","IM2 5LY","Isle of Man Government Land Registry Land Transactions"
"25989747","way","https://osm.org/way/25989747","54.17108311981843","-4.4938831231575245","IM2 5NQ","Isle of Man Government Land Registry Land Transactions"
"25986158","way","https://osm.org/way/25986158","54.16965913615822","-4.494497868496667","IM2 5NT","Isle of Man Government Land Registry Land Transactions"
"25986921","way","https://osm.org/way/25986921","54.170833278075555","-4.494710617850632","IM2 5NU","Isle of Man Government Land Registry Land Transactions"
"25986302","way","https://osm.org/way/25986302","54.1670308534285","-4.493887756604866","IM2 5PE","Isle of Man Government Land Registry Land Transactions"
"25987143","way","https://osm.org/way/25987143","54.1715949126389","-4.489838958414553","IM2 5PL","Isle of Man Government Land Registry Land Transactions"
"1008095876","way","https://osm.org/way/1008095876","54.17425337609537","-4.49087634858454","IM2 5PQ","Isle of Man Government Land Registry Land Transactions"
"25987904","way","https://osm.org/way/25987904","54.176794600630714","-4.492392797781405","IM2 5PS","Isle of Man Government Land Registry Land Transactions"
"62241468","way","https://osm.org/way/62241468","54.16382414004555","-4.485164645028912","IM2 5RA",""
"62241454","way","https://osm.org/way/62241454","54.16292827412381","-4.484074120675914","IM2 5RB",""
"25986997","way","https://osm.org/way/25986997","54.16690987259663","-4.472160711659394","IM2 6AD","Isle of Man Government Land Registry Land Transactions"
"59284204","way","https://osm.org/way/59284204","54.16723819411362","-4.47238250386297","IM2 6AD","Isle of Man Government Land Registry Land Transactions"
"25987791","way","https://osm.org/way/25987791","54.16844321669725","-4.4653690130252475","IM2 6AF","Isle of Man Government Land Registry Land Transactions"
"25988771","way","https://osm.org/way/25988771","54.16743374734194","-4.467238054468415","IM2 6AF","Isle of Man Government Land Registry Land Transactions"
"25989670","way","https://osm.org/way/25989670","54.16728881290278","-4.466273011767741","IM2 6AF","Isle of Man Government Land Registry Land Transactions"
"25988858","way","https://osm.org/way/25988858","54.171755700783514","-4.473366987964506","IM2 6AP;IM2 6AW","Isle of Man Government Land Registry Land Transactions"
"165129855","way","https://osm.org/way/165129855","54.17111593989822","-4.474241200537426","IM2 6AZ;IM2 6BA","Isle of Man Government Land Registry Land Transactions"
"25987097","way","https://osm.org/way/25987097","54.16844296373338","-4.467783940647313","IM2 6BJ","Isle of Man Government Land Registry Land Transactions"
"233926121","way","https://osm.org/way/233926121","54.17131209496488","-4.476288726248362","IM2 6EE","Isle of Man Government Land Registry Land Transactions"
"25988586","way","https://osm.org/way/25988586","54.17448342851706","-4.476933245917405","IM2 6HJ","Isle of Man Government Land Registry Land Transactions"
"165129863","way","https://osm.org/way/165129863","54.173511610235735","-4.479279695551452","IM2 6HP","Isle of Man Government Land Registry Land Transactions"
"32789617","way","https://osm.org/way/32789617","54.17299240446723","-4.479960121682997","IM2 6HR","Isle of Man Government Land Registry Land Transactions"
"58423645","way","https://osm.org/way/58423645","54.17246590262498","-4.480589840237172","IM2 6HT","Isle of Man Government Land Registry Land Transactions"
"32789622","way","https://osm.org/way/32789622","54.17206990578017","-4.480223095199539","IM2 6HU","Isle of Man Government Land Registry Land Transactions"
"449208362","way","https://osm.org/way/449208362","54.173595500000005","-4.4825225","IM2 6PH","Isle of Man Government Planning Applications"
"25988588","way","https://osm.org/way/25988588","54.173965878275304","-4.48592763745254","IM2 6PJ","Isle of Man Government Planning Applications"
"170515398","way","https://osm.org/way/170515398","54.17399458171286","-4.48661269569711","IM2 6PJ","Isle of Man Government Planning Applications"
"25987118","way","https://osm.org/way/25987118","54.173211022146866","-4.486066498435705","IM2 6PN","Isle of Man Government Planning Applications"
"164063915","way","https://osm.org/way/164063915","54.1735803172357","-4.48748738259316","IM2 6PP","Isle of Man Government Land Registry Land Transactions"
"164063917","way","https://osm.org/way/164063917","54.171585919455104","-4.4883056849649305","IM2 6PT","Isle of Man Government Land Registry Land Transactions"
"77964053","way","https://osm.org/way/77964053","54.17202006328191","-4.478710493059398","IM2 6RB",""
"77964050","way","https://osm.org/way/77964050","54.17140892036984","-4.4814284585280255","IM2 6RD",""
"25986332","way","https://osm.org/way/25986332","54.17878839071835","-4.473884924018825","IM2 7AE;IM2 7AF","Isle of Man Government Land Registry Land Transactions"
"25988709","way","https://osm.org/way/25988709","54.17808300367006","-4.473554994564633","IM2 7AG","Isle of Man Government Land Registry Land Transactions"
"25989671","way","https://osm.org/way/25989671","54.1784434424728","-4.472233167385679","IM2 7AH;IM2 7AQ","Isle of Man Government Land Registry Land Transactions"
"25986789","way","https://osm.org/way/25986789","54.17919320192917","-4.47314494784572","IM2 7AJ","Isle of Man Government Land Registry Land Transactions"
"25986822","way","https://osm.org/way/25986822","54.1791415","-4.4714005","IM2 7AR","Isle of Man Government Land Registry Land Transactions"
"25988907","way","https://osm.org/way/25988907","54.17935200858359","-4.471519864515155","IM2 7AR","Isle of Man Government Land Registry Land Transactions"
"157344968","way","https://osm.org/way/157344968","54.17956","-4.4709295000000004","IM2 7AR","Isle of Man Government Land Registry Land Transactions"
"267426975","way","https://osm.org/way/267426975","54.179236","-4.471381","IM2 7AR","Isle of Man Government Land Registry Land Transactions"
"267426976","way","https://osm.org/way/267426976","54.179443332317916","-4.471098950918936","IM2 7AR","Isle of Man Government Land Registry Land Transactions"
"25987508","way","https://osm.org/way/25987508","54.175108817558154","-4.472686141748054","IM2 7BT","Isle of Man Government Land Registry Land Transactions"
"25986329","way","https://osm.org/way/25986329","54.1766582271807","-4.472036745006399","IM2 7DL","Isle of Man Government Land Registry Land Transactions"
"25989071","way","https://osm.org/way/25989071","54.18175735667922","-4.4755894387315704","IM2 7DX","Isle of Man Government Land Registry Land Transactions"
"25988153","way","https://osm.org/way/25988153","54.18216590373214","-4.4759580379662705","IM2 7DY","Isle of Man Government Land Registry Land Transactions"
"25987315","way","https://osm.org/way/25987315","54.1811774093401","-4.476837184852571","IM2 7DZ","Isle of Man Government Land Registry Land Transactions"
"25987062","way","https://osm.org/way/25987062","54.179646600261485","-4.47831566445745","IM2 7ED","Isle of Man Government Land Registry Land Transactions"
"25986052","way","https://osm.org/way/25986052","54.18016271785843","-4.475024468295811","IM2 7EE;IM2 7EH","Isle of Man Government Land Registry Land Transactions"
"25987861","way","https://osm.org/way/25987861","54.1813103931257","-4.4749904929627515","IM2 7EF","Isle of Man Government Land Registry Land Transactions"
"25986813","way","https://osm.org/way/25986813","54.180742925851014","-4.477327513618272","IM2 7EG","Isle of Man Government Land Registry Land Transactions"
"25986736","way","https://osm.org/way/25986736","54.180653525058155","-4.476254132629624","IM2 7EJ","Isle of Man Government Land Registry Land Transactions"
"25987569","way","https://osm.org/way/25987569","54.174299876130114","-4.457168978245906","IM3 1BB;IM3 1BD","Isle of Man Government Land Registry Land Transactions"
"25987559","way","https://osm.org/way/25987559","54.17207538585594","-4.449634776690389","IM3 1BH","Isle of Man Government Land Registry Land Transactions"
"25986196","way","https://osm.org/way/25986196","54.173092","-4.45015","IM3 1BQ","Isle of Man Government Land Registry Land Transactions"
"25988404","way","https://osm.org/way/25988404","54.17160013379611","-4.452958156896268","IM3 1BS","Isle of Man Government Land Registry Land Transactions"
"25989344","way","https://osm.org/way/25989344","54.1713393459292","-4.452237717482115","IM3 1BS","Isle of Man Government Land Registry Land Transactions"
"25986278","way","https://osm.org/way/25986278","54.17250585394493","-4.451911120306859","IM3 1BT","Isle of Man Government Land Registry Land Transactions"
"25987263","way","https://osm.org/way/25987263","54.17239194806202","-4.451731860744697","IM3 1BT","Isle of Man Government Land Registry Land Transactions"
"25987050","way","https://osm.org/way/25987050","54.16887937704378","-4.4510896200638825","IM3 1EF;IM3 1EG","Isle of Man Government Land Registry Land Transactions"
"25988301","way","https://osm.org/way/25988301","54.169189405009405","-4.458693107462321","IM3 1HT","Isle of Man Government Land Registry Land Transactions"
"25987009","way","https://osm.org/way/25987009","54.17230137327028","-4.455126323855968","IM3 1JA","Isle of Man Government Land Registry Land Transactions"
"25989041","way","https://osm.org/way/25989041","54.17358721325308","-4.453551339703137","IM3 1LH;IM3 1LQ","Isle of Man Government Land Registry Land Transactions"
"25988042","way","https://osm.org/way/25988042","54.17265626130113","-4.455469001921615","IM3 1LR","Isle of Man Government Land Registry Land Transactions"
"25988283","way","https://osm.org/way/25988283","54.17159735697824","-4.457707273591153","IM3 1ND","Isle of Man Government Land Registry Land Transactions"
"25987796","way","https://osm.org/way/25987796","54.16864227700165","-4.460148909493905","IM3 1NP","Isle of Man Government Land Registry Land Transactions"
"449212035","way","https://osm.org/way/449212035","54.16924798347786","-4.4589617425871175","IM3 1NT","Isle of Man Government Land Registry Land Transactions"
"136360207","way","https://osm.org/way/136360207","54.17360795169038","-4.465809455404762","IM3 1RR",""
"25988366","way","https://osm.org/way/25988366","54.170969383259305","-4.4470049228111295","IM3 2AN","Isle of Man Government Land Registry Land Transactions"
"25989338","way","https://osm.org/way/25989338","54.171805061287316","-4.446000177842159","IM3 2AW","Isle of Man Government Land Registry Land Transactions"
"25987039","way","https://osm.org/way/25987039","54.176276842765844","-4.449146366744945","IM3 2DD","Isle of Man Government Land Registry Land Transactions"
"25986154","way","https://osm.org/way/25986154","54.17697672825998","-4.44734191060402","IM3 2DH","Isle of Man Government Land Registry Land Transactions"
"25988840","way","https://osm.org/way/25988840","54.17676380422413","-4.44686891628341","IM3 2DJ","Isle of Man Government Land Registry Land Transactions"
"25988136","way","https://osm.org/way/25988136","54.177801350891656","-4.445069422290345","IM3 2DL;IM3 2EU","Isle of Man Government Land Registry Land Transactions"
"25986435","way","https://osm.org/way/25986435","54.17586518811122","-4.447513744329309","IM3 2DP;IM3 2DR","Isle of Man Government Land Registry Land Transactions"
"25987364","way","https://osm.org/way/25987364","54.17664445343307","-4.4438946524440315","IM3 2DT","Isle of Man Government Land Registry Land Transactions"
"25987683","way","https://osm.org/way/25987683","54.17570760280149","-4.4397923128972705","IM3 2EX;IM3 2EY","Isle of Man Government Land Registry Land Transactions"
"25989391","way","https://osm.org/way/25989391","54.175837608711866","-4.442027507600133","IM3 2EX;IM3 2EY","Isle of Man Government Land Registry Land Transactions"
"25986926","way","https://osm.org/way/25986926","54.16881484839586","-4.437079128642792","IM3 2JN","Isle of Man Government Land Registry Land Transactions"
"25986057","way","https://osm.org/way/25986057","54.17375840391807","-4.4424620741635685","IM3 2JT;IM3 2JU","Isle of Man Government Land Registry Land Transactions"
"25988652","way","https://osm.org/way/25988652","54.173722314963946","-4.441110884726405","IM3 2JT;IM3 2JU","Isle of Man Government Land Registry Land Transactions"
"38962190","way","https://osm.org/way/38962190","54.169435940472624","-4.434418173684092","IM3 2JW","Isle of Man Government Land Registry Land Transactions"
"25989185","way","https://osm.org/way/25989185","54.17858321149492","-4.469437305847555","IM3 3AE;IM3 3AF","Isle of Man Government Land Registry Land Transactions"
"25989033","way","https://osm.org/way/25989033","54.177739133198834","-4.463852803307594","IM3 3BA","Isle of Man Government Land Registry Land Transactions"
"25987949","way","https://osm.org/way/25987949","54.18260247299929","-4.472168617523898","IM3 3BR","Isle of Man Government Land Registry Land Transactions"
"25989027","way","https://osm.org/way/25989027","54.18222904329757","-4.47233460310245","IM3 3BR","Isle of Man Government Land Registry Land Transactions"
"25986377","way","https://osm.org/way/25986377","54.1815875","-4.4699095","IM3 3BU","Isle of Man Government Land Registry Land Transactions"
"25987254","way","https://osm.org/way/25987254","54.18181703890204","-4.470335992413604","IM3 3BU","Isle of Man Government Land Registry Land Transactions"
"25988050","way","https://osm.org/way/25988050","54.1815835","-4.4706215","IM3 3BU","Isle of Man Government Land Registry Land Transactions"
"25989220","way","https://osm.org/way/25989220","54.181964","-4.4708455","IM3 3BU","Isle of Man Government Land Registry Land Transactions"
"25986454","way","https://osm.org/way/25986454","54.18234097638756","-4.466387218352387","IM3 3DH","Isle of Man Government Land Registry Land Transactions"
"25986481","way","https://osm.org/way/25986481","54.183033952646134","-4.464169699051674","IM3 3GB","Isle of Man Government Land Registry Land Transactions"
